platform,contest_id,contest_title,start_time,year,contest_family
AtCoder,adt_medium_20240625_2,AtCoder Daily Training MEDIUM 2024/06/25 17:30start,2024-06-25 08:30:00,2024,Other
AtCoder,adt_medium_20240625_3,AtCoder Daily Training MEDIUM 2024/06/25 19:30start,2024-06-25 10:30:00,2024,Other
AtCoder,adt_medium_20240626_1,AtCoder Daily Training MEDIUM 2024/06/26 16:00start,2024-06-26 07:00:00,2024,Other
AtCoder,adt_medium_20240626_2,AtCoder Daily Training MEDIUM 2024/06/26 18:00start,2024-06-26 09:00:00,2024,Other
AtCoder,adt_medium_20240626_3,AtCoder Daily Training MEDIUM 2024/06/26 20:00start,2024-06-26 11:00:00,2024,Other
AtCoder,adt_medium_20240627_1,AtCoder Daily Training MEDIUM 2024/06/27 16:30start,2024-06-27 07:30:00,2024,Other
AtCoder,adt_medium_20240627_2,AtCoder Daily Training MEDIUM 2024/06/27 18:30start,2024-06-27 09:30:00,2024,Other
AtCoder,adt_medium_20240627_3,AtCoder Daily Training MEDIUM 2024/06/27 20:30start,2024-06-27 11:30:00,2024,Other
AtCoder,adt_medium_20240702_1,AtCoder Daily Training MEDIUM 2024/07/02 15:30start,2024-07-02 06:30:00,2024,Other
AtCoder,adt_medium_20240702_2,AtCoder Daily Training MEDIUM 2024/07/02 17:30start,2024-07-02 08:30:00,2024,Other
AtCoder,adt_medium_20240702_3,AtCoder Daily Training MEDIUM 2024/07/02 19:30start,2024-07-02 10:30:00,2024,Other
AtCoder,adt_medium_20240703_1,AtCoder Daily Training MEDIUM 2024/07/03 16:00start,2024-07-03 07:00:00,2024,Other
AtCoder,adt_medium_20240703_2,AtCoder Daily Training MEDIUM 2024/07/03 18:00start,2024-07-03 09:00:00,2024,Other
AtCoder,adt_medium_20240703_3,AtCoder Daily Training MEDIUM 2024/07/03 20:00start,2024-07-03 11:00:00,2024,Other
AtCoder,adt_medium_20240704_1,AtCoder Daily Training MEDIUM 2024/07/04 16:30start,2024-07-04 07:30:00,2024,Other
AtCoder,adt_medium_20240704_2,AtCoder Daily Training MEDIUM 2024/07/04 18:30start,2024-07-04 09:30:00,2024,Other
AtCoder,adt_medium_20240704_3,AtCoder Daily Training MEDIUM 2024/07/04 20:30start,2024-07-04 11:30:00,2024,Other
AtCoder,adt_medium_20240709_1,AtCoder Daily Training MEDIUM 2024/07/09 15:30start,2024-07-09 06:30:00,2024,Other
AtCoder,adt_medium_20240709_2,AtCoder Daily Training MEDIUM 2024/07/09 17:30start,2024-07-09 08:30:00,2024,Other
AtCoder,adt_medium_20240709_3,AtCoder Daily Training MEDIUM 2024/07/09 19:30start,2024-07-09 10:30:00,2024,Other
AtCoder,adt_medium_20240710_1,AtCoder Daily Training MEDIUM 2024/07/10 16:00start,2024-07-10 07:00:00,2024,Other
AtCoder,adt_medium_20240710_2,AtCoder Daily Training MEDIUM 2024/07/10 18:00start,2024-07-10 09:00:00,2024,Other
AtCoder,adt_medium_20240710_3,AtCoder Daily Training MEDIUM 2024/07/10 20:00start,2024-07-10 11:00:00,2024,Other
AtCoder,adt_medium_20240711_1,AtCoder Daily Training MEDIUM 2024/07/11 16:30start,2024-07-11 07:30:00,2024,Other
AtCoder,adt_medium_20240711_2,AtCoder Daily Training MEDIUM 2024/07/11 18:30start,2024-07-11 09:30:00,2024,Other
AtCoder,adt_medium_20240711_3,AtCoder Daily Training MEDIUM 2024/07/11 20:30start,2024-07-11 11:30:00,2024,Other
AtCoder,adt_medium_20240716_1,AtCoder Daily Training MEDIUM 2024/07/16 15:30start,2024-07-16 06:30:00,2024,Other
AtCoder,adt_medium_20240716_2,AtCoder Daily Training MEDIUM 2024/07/16 17:30start,2024-07-16 08:30:00,2024,Other
AtCoder,adt_medium_20240716_3,AtCoder Daily Training MEDIUM 2024/07/16 19:30start,2024-07-16 10:30:00,2024,Other
AtCoder,adt_medium_20240717_1,AtCoder Daily Training MEDIUM 2024/07/17 16:00start,2024-07-17 07:00:00,2024,Other
AtCoder,adt_medium_20240717_2,AtCoder Daily Training MEDIUM 2024/07/17 18:00start,2024-07-17 09:00:00,2024,Other
AtCoder,adt_medium_20240717_3,AtCoder Daily Training MEDIUM 2024/07/17 20:00start,2024-07-17 11:00:00,2024,Other
AtCoder,adt_medium_20240718_1,AtCoder Daily Training MEDIUM 2024/07/18 16:30start,2024-07-18 07:30:00,2024,Other
AtCoder,adt_medium_20240718_2,AtCoder Daily Training MEDIUM 2024/07/18 18:30start,2024-07-18 09:30:00,2024,Other
AtCoder,adt_medium_20240718_3,AtCoder Daily Training MEDIUM 2024/07/18 20:30start,2024-07-18 11:30:00,2024,Other
AtCoder,adt_medium_20240723_1,AtCoder Daily Training MEDIUM 2024/07/23 15:30start,2024-07-23 06:30:00,2024,Other
AtCoder,adt_medium_20240723_2,AtCoder Daily Training MEDIUM 2024/07/23 17:30start,2024-07-23 08:30:00,2024,Other
AtCoder,adt_medium_20240723_3,AtCoder Daily Training MEDIUM 2024/07/23 19:30start,2024-07-23 10:30:00,2024,Other
AtCoder,adt_medium_20240724_1,AtCoder Daily Training MEDIUM 2024/07/24 16:00start,2024-07-24 07:00:00,2024,Other
AtCoder,adt_medium_20240724_2,AtCoder Daily Training MEDIUM 2024/07/24 18:00start,2024-07-24 09:00:00,2024,Other
AtCoder,adt_medium_20240724_3,AtCoder Daily Training MEDIUM 2024/07/24 20:00start,2024-07-24 11:00:00,2024,Other
AtCoder,adt_medium_20240725_1,AtCoder Daily Training MEDIUM 2024/07/25 16:30start,2024-07-25 07:30:00,2024,Other
AtCoder,adt_medium_20240725_2,AtCoder Daily Training MEDIUM 2024/07/25 18:30start,2024-07-25 09:30:00,2024,Other
AtCoder,adt_medium_20240725_3,AtCoder Daily Training MEDIUM 2024/07/25 20:30start,2024-07-25 11:30:00,2024,Other
AtCoder,adt_medium_20240730_1,AtCoder Daily Training MEDIUM 2024/07/30 15:30start,2024-07-30 06:30:00,2024,Other
AtCoder,adt_medium_20240730_2,AtCoder Daily Training MEDIUM 2024/07/30 17:30start,2024-07-30 08:30:00,2024,Other
AtCoder,adt_medium_20240730_3,AtCoder Daily Training MEDIUM 2024/07/30 19:30start,2024-07-30 10:30:00,2024,Other
AtCoder,adt_medium_20240731_1,AtCoder Daily Training MEDIUM 2024/07/31 16:00start,2024-07-31 07:00:00,2024,Other
AtCoder,adt_medium_20240731_2,AtCoder Daily Training MEDIUM 2024/07/31 18:00start,2024-07-31 09:00:00,2024,Other
AtCoder,adt_medium_20240731_3,AtCoder Daily Training MEDIUM 2024/07/31 20:00start,2024-07-31 11:00:00,2024,Other
AtCoder,adt_medium_20240801_1,AtCoder Daily Training MEDIUM 2024/08/01 16:30start,2024-08-01 07:30:00,2024,Other
AtCoder,adt_medium_20240801_2,AtCoder Daily Training MEDIUM 2024/08/01 18:30start,2024-08-01 09:30:00,2024,Other
AtCoder,adt_medium_20240801_3,AtCoder Daily Training MEDIUM 2024/08/01 20:30start,2024-08-01 11:30:00,2024,Other
AtCoder,adt_medium_20240806_1,AtCoder Daily Training MEDIUM 2024/08/06 15:30start,2024-08-06 06:30:00,2024,Other
AtCoder,adt_medium_20240806_2,AtCoder Daily Training MEDIUM 2024/08/06 17:30start,2024-08-06 08:30:00,2024,Other
AtCoder,adt_medium_20240806_3,AtCoder Daily Training MEDIUM 2024/08/06 19:30start,2024-08-06 10:30:00,2024,Other
AtCoder,adt_medium_20240807_1,AtCoder Daily Training MEDIUM 2024/08/07 16:00start,2024-08-07 07:00:00,2024,Other
AtCoder,adt_medium_20240807_2,AtCoder Daily Training MEDIUM 2024/08/07 18:00start,2024-08-07 09:00:00,2024,Other
AtCoder,adt_medium_20240807_3,AtCoder Daily Training MEDIUM 2024/08/07 20:00start,2024-08-07 11:00:00,2024,Other
AtCoder,adt_medium_20240808_1,AtCoder Daily Training MEDIUM 2024/08/08 16:30start,2024-08-08 07:30:00,2024,Other
AtCoder,adt_medium_20240808_2,AtCoder Daily Training MEDIUM 2024/08/08 18:30start,2024-08-08 09:30:00,2024,Other
AtCoder,adt_medium_20240808_3,AtCoder Daily Training MEDIUM 2024/08/08 20:30start,2024-08-08 11:30:00,2024,Other
AtCoder,adt_medium_20240813_1,AtCoder Daily Training MEDIUM 2024/08/13 15:30start,2024-08-13 06:30:00,2024,Other
AtCoder,adt_medium_20240813_2,AtCoder Daily Training MEDIUM 2024/08/13 17:30start,2024-08-13 08:30:00,2024,Other
AtCoder,adt_medium_20240813_3,AtCoder Daily Training MEDIUM 2024/08/13 19:30start,2024-08-13 10:30:00,2024,Other
AtCoder,adt_medium_20240814_1,AtCoder Daily Training MEDIUM 2024/08/14 16:00start,2024-08-14 07:00:00,2024,Other
AtCoder,adt_medium_20240814_2,AtCoder Daily Training MEDIUM 2024/08/14 18:00start,2024-08-14 09:00:00,2024,Other
AtCoder,adt_medium_20240814_3,AtCoder Daily Training MEDIUM 2024/08/14 20:00start,2024-08-14 11:00:00,2024,Other
AtCoder,adt_medium_20240815_1,AtCoder Daily Training MEDIUM 2024/08/15 16:30start,2024-08-15 07:30:00,2024,Other
AtCoder,adt_medium_20240815_2,AtCoder Daily Training MEDIUM 2024/08/15 18:30start,2024-08-15 09:30:00,2024,Other
AtCoder,adt_medium_20240815_3,AtCoder Daily Training MEDIUM 2024/08/15 20:30start,2024-08-15 11:30:00,2024,Other
AtCoder,adt_medium_20240820_1,AtCoder Daily Training MEDIUM 2024/08/20 15:30start,2024-08-20 06:30:00,2024,Other
AtCoder,adt_medium_20240820_2,AtCoder Daily Training MEDIUM 2024/08/20 17:30start,2024-08-20 08:30:00,2024,Other
AtCoder,adt_medium_20240820_3,AtCoder Daily Training MEDIUM 2024/08/20 19:30start,2024-08-20 10:30:00,2024,Other
AtCoder,adt_medium_20240821_1,AtCoder Daily Training MEDIUM 2024/08/21 16:00start,2024-08-21 07:00:00,2024,Other
AtCoder,adt_medium_20240821_2,AtCoder Daily Training MEDIUM 2024/08/21 18:00start,2024-08-21 09:00:00,2024,Other
AtCoder,adt_medium_20240821_3,AtCoder Daily Training MEDIUM 2024/08/21 20:00start,2024-08-21 11:00:00,2024,Other
AtCoder,adt_medium_20240822_1,AtCoder Daily Training MEDIUM 2024/08/22 16:30start,2024-08-22 07:30:00,2024,Other
AtCoder,adt_medium_20240822_2,AtCoder Daily Training MEDIUM 2024/08/22 18:30start,2024-08-22 09:30:00,2024,Other
AtCoder,adt_medium_20240822_3,AtCoder Daily Training MEDIUM 2024/08/22 20:30start,2024-08-22 11:30:00,2024,Other
AtCoder,adt_medium_20240827_1,AtCoder Daily Training MEDIUM 2024/08/27 15:30start,2024-08-27 06:30:00,2024,Other
AtCoder,adt_medium_20240827_2,AtCoder Daily Training MEDIUM 2024/08/27 17:30start,2024-08-27 08:30:00,2024,Other
AtCoder,adt_medium_20240827_3,AtCoder Daily Training MEDIUM 2024/08/27 19:30start,2024-08-27 10:30:00,2024,Other
AtCoder,adt_medium_20240828_1,AtCoder Daily Training MEDIUM 2024/08/28 16:00start,2024-08-28 07:00:00,2024,Other
AtCoder,adt_medium_20240828_2,AtCoder Daily Training MEDIUM 2024/08/28 18:00start,2024-08-28 09:00:00,2024,Other
AtCoder,adt_medium_20240828_3,AtCoder Daily Training MEDIUM 2024/08/28 20:00start,2024-08-28 11:00:00,2024,Other
AtCoder,adt_medium_20240829_1,AtCoder Daily Training MEDIUM 2024/08/29 16:30start,2024-08-29 07:30:00,2024,Other
AtCoder,adt_medium_20240829_2,AtCoder Daily Training MEDIUM 2024/08/29 18:30start,2024-08-29 09:30:00,2024,Other
AtCoder,adt_medium_20240829_3,AtCoder Daily Training MEDIUM 2024/08/29 20:30start,2024-08-29 11:30:00,2024,Other
AtCoder,adt_medium_20240903_1,AtCoder Daily Training MEDIUM 2024/09/03 15:30start,2024-09-03 06:30:00,2024,Other
AtCoder,adt_medium_20240903_2,AtCoder Daily Training MEDIUM 2024/09/03 17:30start,2024-09-03 08:30:00,2024,Other
AtCoder,adt_medium_20240903_3,AtCoder Daily Training MEDIUM 2024/09/03 19:30start,2024-09-03 10:30:00,2024,Other
AtCoder,adt_medium_20240904_1,AtCoder Daily Training MEDIUM 2024/09/04 16:00start,2024-09-04 07:00:00,2024,Other
AtCoder,adt_medium_20240904_2,AtCoder Daily Training MEDIUM 2024/09/04 18:00start,2024-09-04 09:00:00,2024,Other
AtCoder,adt_medium_20240904_3,AtCoder Daily Training MEDIUM 2024/09/04 20:00start,2024-09-04 11:00:00,2024,Other
AtCoder,adt_medium_20240905_1,AtCoder Daily Training MEDIUM 2024/09/05 16:30start,2024-09-05 07:30:00,2024,Other
AtCoder,adt_medium_20240905_2,AtCoder Daily Training MEDIUM 2024/09/05 18:30start,2024-09-05 09:30:00,2024,Other
AtCoder,adt_medium_20240905_3,AtCoder Daily Training MEDIUM 2024/09/05 20:30start,2024-09-05 11:30:00,2024,Other
AtCoder,adt_medium_20240910_1,AtCoder Daily Training MEDIUM 2024/09/10 15:30start,2024-09-10 06:30:00,2024,Other
AtCoder,adt_medium_20240910_2,AtCoder Daily Training MEDIUM 2024/09/10 17:30start,2024-09-10 08:30:00,2024,Other
AtCoder,adt_medium_20240910_3,AtCoder Daily Training MEDIUM 2024/09/10 19:30start,2024-09-10 10:30:00,2024,Other
AtCoder,adt_medium_20240911_1,AtCoder Daily Training MEDIUM 2024/09/11 16:00start,2024-09-11 07:00:00,2024,Other
AtCoder,adt_medium_20240911_2,AtCoder Daily Training MEDIUM 2024/09/11 18:00start,2024-09-11 09:00:00,2024,Other
AtCoder,adt_medium_20240911_3,AtCoder Daily Training MEDIUM 2024/09/11 20:00start,2024-09-11 11:00:00,2024,Other
AtCoder,adt_medium_20240912_1,AtCoder Daily Training MEDIUM 2024/09/12 16:30start,2024-09-12 07:30:00,2024,Other
AtCoder,adt_medium_20240912_2,AtCoder Daily Training MEDIUM 2024/09/12 18:30start,2024-09-12 09:30:00,2024,Other
AtCoder,adt_medium_20240912_3,AtCoder Daily Training MEDIUM 2024/09/12 20:30start,2024-09-12 11:30:00,2024,Other
AtCoder,adt_medium_20240917_1,AtCoder Daily Training MEDIUM 2024/09/17 15:30start,2024-09-17 06:30:00,2024,Other
AtCoder,adt_medium_20240917_2,AtCoder Daily Training MEDIUM 2024/09/17 17:30start,2024-09-17 08:30:00,2024,Other
AtCoder,adt_medium_20240917_3,AtCoder Daily Training MEDIUM 2024/09/17 19:30start,2024-09-17 10:30:00,2024,Other
AtCoder,adt_medium_20240918_1,AtCoder Daily Training MEDIUM 2024/09/18 16:00start,2024-09-18 07:00:00,2024,Other
AtCoder,adt_medium_20240918_2,AtCoder Daily Training MEDIUM 2024/09/18 18:00start,2024-09-18 09:00:00,2024,Other
AtCoder,adt_medium_20240918_3,AtCoder Daily Training MEDIUM 2024/09/18 20:00start,2024-09-18 11:00:00,2024,Other
AtCoder,adt_medium_20240919_1,AtCoder Daily Training MEDIUM 2024/09/19 16:30start,2024-09-19 07:30:00,2024,Other
AtCoder,adt_medium_20240919_2,AtCoder Daily Training MEDIUM 2024/09/19 18:30start,2024-09-19 09:30:00,2024,Other
AtCoder,adt_medium_20240919_3,AtCoder Daily Training MEDIUM 2024/09/19 20:30start,2024-09-19 11:30:00,2024,Other
AtCoder,adt_medium_20240924_1,AtCoder Daily Training MEDIUM 2024/09/24 15:30start,2024-09-24 06:30:00,2024,Other
AtCoder,adt_medium_20240924_2,AtCoder Daily Training MEDIUM 2024/09/24 17:30start,2024-09-24 08:30:00,2024,Other
AtCoder,adt_medium_20240924_3,AtCoder Daily Training MEDIUM 2024/09/24 19:30start,2024-09-24 10:30:00,2024,Other
AtCoder,adt_medium_20240925_1,AtCoder Daily Training MEDIUM 2024/09/25 16:00start,2024-09-25 07:00:00,2024,Other
AtCoder,adt_medium_20240925_2,AtCoder Daily Training MEDIUM 2024/09/25 18:00start,2024-09-25 09:00:00,2024,Other
AtCoder,adt_medium_20240925_3,AtCoder Daily Training MEDIUM 2024/09/25 20:00start,2024-09-25 11:00:00,2024,Other
AtCoder,adt_medium_20240926_1,AtCoder Daily Training MEDIUM 2024/09/26 16:30start,2024-09-26 07:30:00,2024,Other
AtCoder,adt_medium_20240926_2,AtCoder Daily Training MEDIUM 2024/09/26 18:30start,2024-09-26 09:30:00,2024,Other
AtCoder,adt_medium_20240926_3,AtCoder Daily Training MEDIUM 2024/09/26 20:30start,2024-09-26 11:30:00,2024,Other
AtCoder,adt_medium_20241001_1,AtCoder Daily Training MEDIUM 2024/10/01 15:30start,2024-10-01 06:30:00,2024,Other
AtCoder,adt_medium_20241001_2,AtCoder Daily Training MEDIUM 2024/10/01 17:30start,2024-10-01 08:30:00,2024,Other
AtCoder,adt_medium_20241001_3,AtCoder Daily Training MEDIUM 2024/10/01 19:30start,2024-10-01 10:30:00,2024,Other
AtCoder,adt_medium_20241002_1,AtCoder Daily Training MEDIUM 2024/10/02 16:00start,2024-10-02 07:00:00,2024,Other
AtCoder,adt_medium_20241002_2,AtCoder Daily Training MEDIUM 2024/10/02 18:00start,2024-10-02 09:00:00,2024,Other
AtCoder,adt_medium_20241002_3,AtCoder Daily Training MEDIUM 2024/10/02 20:00start,2024-10-02 11:00:00,2024,Other
AtCoder,adt_medium_20241003_1,AtCoder Daily Training MEDIUM 2024/10/03 16:30start,2024-10-03 07:30:00,2024,Other
AtCoder,adt_medium_20241003_2,AtCoder Daily Training MEDIUM 2024/10/03 18:30start,2024-10-03 09:30:00,2024,Other
AtCoder,adt_medium_20241003_3,AtCoder Daily Training MEDIUM 2024/10/03 20:30start,2024-10-03 11:30:00,2024,Other
AtCoder,adt_medium_20241008_1,AtCoder Daily Training MEDIUM 2024/10/08 15:30start,2024-10-08 06:30:00,2024,Other
AtCoder,adt_medium_20241008_2,AtCoder Daily Training MEDIUM 2024/10/08 17:30start,2024-10-08 08:30:00,2024,Other
AtCoder,adt_medium_20241008_3,AtCoder Daily Training MEDIUM 2024/10/08 19:30start,2024-10-08 10:30:00,2024,Other
AtCoder,adt_medium_20241009_1,AtCoder Daily Training MEDIUM 2024/10/09 16:00start,2024-10-09 07:00:00,2024,Other
AtCoder,adt_medium_20241009_2,AtCoder Daily Training MEDIUM 2024/10/09 18:00start,2024-10-09 09:00:00,2024,Other
AtCoder,adt_medium_20241009_3,AtCoder Daily Training MEDIUM 2024/10/09 20:00start,2024-10-09 11:00:00,2024,Other
AtCoder,adt_medium_20241010_1,AtCoder Daily Training MEDIUM 2024/10/10 16:30start,2024-10-10 07:30:00,2024,Other
AtCoder,adt_medium_20241010_2,AtCoder Daily Training MEDIUM 2024/10/10 18:30start,2024-10-10 09:30:00,2024,Other
AtCoder,adt_medium_20241010_3,AtCoder Daily Training MEDIUM 2024/10/10 20:30start,2024-10-10 11:30:00,2024,Other
AtCoder,adt_medium_20241015_1,AtCoder Daily Training MEDIUM 2024/10/15 15:30start,2024-10-15 06:30:00,2024,Other
AtCoder,adt_medium_20241015_2,AtCoder Daily Training MEDIUM 2024/10/15 17:30start,2024-10-15 08:30:00,2024,Other
AtCoder,adt_medium_20241015_3,AtCoder Daily Training MEDIUM 2024/10/15 19:30start,2024-10-15 10:30:00,2024,Other
AtCoder,adt_medium_20241016_1,AtCoder Daily Training MEDIUM 2024/10/16 16:00start,2024-10-16 07:00:00,2024,Other
AtCoder,adt_medium_20241016_2,AtCoder Daily Training MEDIUM 2024/10/16 18:00start,2024-10-16 09:00:00,2024,Other
AtCoder,adt_medium_20241016_3,AtCoder Daily Training MEDIUM 2024/10/16 20:00start,2024-10-16 11:00:00,2024,Other
AtCoder,adt_medium_20241017_1,AtCoder Daily Training MEDIUM 2024/10/17 16:30start,2024-10-17 07:30:00,2024,Other
AtCoder,adt_medium_20241017_2,AtCoder Daily Training MEDIUM 2024/10/17 18:30start,2024-10-17 09:30:00,2024,Other
AtCoder,adt_medium_20241017_3,AtCoder Daily Training MEDIUM 2024/10/17 20:30start,2024-10-17 11:30:00,2024,Other
AtCoder,adt_medium_20241022_1,AtCoder Daily Training MEDIUM 2024/10/22 15:30start,2024-10-22 06:30:00,2024,Other
AtCoder,adt_medium_20241022_2,AtCoder Daily Training MEDIUM 2024/10/22 17:30start,2024-10-22 08:30:00,2024,Other
AtCoder,adt_medium_20241022_3,AtCoder Daily Training MEDIUM 2024/10/22 19:30start,2024-10-22 10:30:00,2024,Other
AtCoder,adt_medium_20241023_1,AtCoder Daily Training MEDIUM 2024/10/23 16:00start,2024-10-23 07:00:00,2024,Other
AtCoder,adt_medium_20241023_2,AtCoder Daily Training MEDIUM 2024/10/23 18:00start,2024-10-23 09:00:00,2024,Other
AtCoder,adt_medium_20241023_3,AtCoder Daily Training MEDIUM 2024/10/23 20:00start,2024-10-23 11:00:00,2024,Other
AtCoder,adt_medium_20241024_1,AtCoder Daily Training MEDIUM 2024/10/24 16:30start,2024-10-24 07:30:00,2024,Other
AtCoder,adt_medium_20241024_2,AtCoder Daily Training MEDIUM 2024/10/24 18:30start,2024-10-24 09:30:00,2024,Other
AtCoder,adt_medium_20241024_3,AtCoder Daily Training MEDIUM 2024/10/24 20:30start,2024-10-24 11:30:00,2024,Other
AtCoder,adt_medium_20241029_1,AtCoder Daily Training MEDIUM 2024/10/29 15:30start,2024-10-29 06:30:00,2024,Other
AtCoder,adt_medium_20241029_2,AtCoder Daily Training MEDIUM 2024/10/29 17:30start,2024-10-29 08:30:00,2024,Other
AtCoder,adt_medium_20241029_3,AtCoder Daily Training MEDIUM 2024/10/29 19:30start,2024-10-29 10:30:00,2024,Other
AtCoder,adt_medium_20241030_1,AtCoder Daily Training MEDIUM 2024/10/30 16:00start,2024-10-30 07:00:00,2024,Other
AtCoder,adt_medium_20241030_2,AtCoder Daily Training MEDIUM 2024/10/30 18:00start,2024-10-30 09:00:00,2024,Other
AtCoder,adt_medium_20241030_3,AtCoder Daily Training MEDIUM 2024/10/30 20:00start,2024-10-30 11:00:00,2024,Other
AtCoder,adt_medium_20241031_1,AtCoder Daily Training MEDIUM 2024/10/31 16:30start,2024-10-31 07:30:00,2024,Other
AtCoder,adt_medium_20241031_2,AtCoder Daily Training MEDIUM 2024/10/31 18:30start,2024-10-31 09:30:00,2024,Other
AtCoder,adt_medium_20241031_3,AtCoder Daily Training MEDIUM 2024/10/31 20:30start,2024-10-31 11:30:00,2024,Other
AtCoder,adt_medium_20241105_1,AtCoder Daily Training MEDIUM 2024/11/05 15:30start,2024-11-05 06:30:00,2024,Other
AtCoder,adt_medium_20241105_2,AtCoder Daily Training MEDIUM 2024/11/05 17:30start,2024-11-05 08:30:00,2024,Other
AtCoder,adt_medium_20241105_3,AtCoder Daily Training MEDIUM 2024/11/05 19:30start,2024-11-05 10:30:00,2024,Other
AtCoder,adt_medium_20241106_1,AtCoder Daily Training MEDIUM 2024/11/06 16:00start,2024-11-06 07:00:00,2024,Other
AtCoder,adt_medium_20241106_2,AtCoder Daily Training MEDIUM 2024/11/06 18:00start,2024-11-06 09:00:00,2024,Other
AtCoder,adt_medium_20241106_3,AtCoder Daily Training MEDIUM 2024/11/06 20:00start,2024-11-06 11:00:00,2024,Other
AtCoder,adt_medium_20241107_1,AtCoder Daily Training MEDIUM 2024/11/07 16:30start,2024-11-07 07:30:00,2024,Other
AtCoder,adt_medium_20241107_2,AtCoder Daily Training MEDIUM 2024/11/07 18:30start,2024-11-07 09:30:00,2024,Other
AtCoder,adt_medium_20241107_3,AtCoder Daily Training MEDIUM 2024/11/07 20:30start,2024-11-07 11:30:00,2024,Other
AtCoder,adt_medium_20241112_1,AtCoder Daily Training MEDIUM 2024/11/12 15:30start,2024-11-12 06:30:00,2024,Other
AtCoder,adt_medium_20241112_2,AtCoder Daily Training MEDIUM 2024/11/12 17:30start,2024-11-12 08:30:00,2024,Other
AtCoder,adt_medium_20241112_3,AtCoder Daily Training MEDIUM 2024/11/12 19:30start,2024-11-12 10:30:00,2024,Other
AtCoder,adt_medium_20241113_1,AtCoder Daily Training MEDIUM 2024/11/13 16:00start,2024-11-13 07:00:00,2024,Other
AtCoder,adt_medium_20241113_2,AtCoder Daily Training MEDIUM 2024/11/13 18:00start,2024-11-13 09:00:00,2024,Other
AtCoder,adt_medium_20241113_3,AtCoder Daily Training MEDIUM 2024/11/13 20:00start,2024-11-13 11:00:00,2024,Other
AtCoder,adt_medium_20241114_1,AtCoder Daily Training MEDIUM 2024/11/14 16:30start,2024-11-14 07:30:00,2024,Other
AtCoder,adt_medium_20241114_2,AtCoder Daily Training MEDIUM 2024/11/14 18:30start,2024-11-14 09:30:00,2024,Other
AtCoder,adt_medium_20241114_3,AtCoder Daily Training MEDIUM 2024/11/14 20:30start,2024-11-14 11:30:00,2024,Other
AtCoder,adt_medium_20241119_1,AtCoder Daily Training MEDIUM 2024/11/19 15:30start,2024-11-19 06:30:00,2024,Other
AtCoder,adt_medium_20241119_2,AtCoder Daily Training MEDIUM 2024/11/19 17:30start,2024-11-19 08:30:00,2024,Other
AtCoder,adt_medium_20241119_3,AtCoder Daily Training MEDIUM 2024/11/19 19:30start,2024-11-19 10:30:00,2024,Other
AtCoder,adt_medium_20241120_1,AtCoder Daily Training MEDIUM 2024/11/20 16:00start,2024-11-20 07:00:00,2024,Other
AtCoder,adt_medium_20241120_2,AtCoder Daily Training MEDIUM 2024/11/20 18:00start,2024-11-20 09:00:00,2024,Other
AtCoder,adt_medium_20241120_3,AtCoder Daily Training MEDIUM 2024/11/20 20:00start,2024-11-20 11:00:00,2024,Other
AtCoder,adt_medium_20241121_1,AtCoder Daily Training MEDIUM 2024/11/21 16:30start,2024-11-21 07:30:00,2024,Other
AtCoder,adt_medium_20241121_2,AtCoder Daily Training MEDIUM 2024/11/21 18:30start,2024-11-21 09:30:00,2024,Other
AtCoder,adt_medium_20241121_3,AtCoder Daily Training MEDIUM 2024/11/21 20:30start,2024-11-21 11:30:00,2024,Other
AtCoder,adt_medium_20241126_1,AtCoder Daily Training MEDIUM 2024/11/26 15:30start,2024-11-26 06:30:00,2024,Other
AtCoder,adt_medium_20241126_2,AtCoder Daily Training MEDIUM 2024/11/26 17:30start,2024-11-26 08:30:00,2024,Other
AtCoder,adt_medium_20241126_3,AtCoder Daily Training MEDIUM 2024/11/26 19:30start,2024-11-26 10:30:00,2024,Other
AtCoder,adt_medium_20241127_1,AtCoder Daily Training MEDIUM 2024/11/27 16:00start,2024-11-27 07:00:00,2024,Other
AtCoder,adt_medium_20241127_2,AtCoder Daily Training MEDIUM 2024/11/27 18:00start,2024-11-27 09:00:00,2024,Other
AtCoder,adt_medium_20241127_3,AtCoder Daily Training MEDIUM 2024/11/27 20:00start,2024-11-27 11:00:00,2024,Other
AtCoder,adt_medium_20241128_1,AtCoder Daily Training MEDIUM 2024/11/28 16:30start,2024-11-28 07:30:00,2024,Other
AtCoder,adt_medium_20241128_2,AtCoder Daily Training MEDIUM 2024/11/28 18:30start,2024-11-28 09:30:00,2024,Other
AtCoder,adt_medium_20241128_3,AtCoder Daily Training MEDIUM 2024/11/28 20:30start,2024-11-28 11:30:00,2024,Other
AtCoder,adt_medium_20241203_1,AtCoder Daily Training MEDIUM 2024/12/03 15:30start,2024-12-03 06:30:00,2024,Other
AtCoder,adt_medium_20241203_2,AtCoder Daily Training MEDIUM 2024/12/03 17:30start,2024-12-03 08:30:00,2024,Other
AtCoder,adt_medium_20241203_3,AtCoder Daily Training MEDIUM 2024/12/03 19:30start,2024-12-03 10:30:00,2024,Other
AtCoder,adt_medium_20241204_1,AtCoder Daily Training MEDIUM 2024/12/04 16:00start,2024-12-04 07:00:00,2024,Other
AtCoder,adt_medium_20241204_2,AtCoder Daily Training MEDIUM 2024/12/04 18:00start,2024-12-04 09:00:00,2024,Other
